1	17.86	2.262	0.9114	0.248	0.0	6.983	0.612	2.7954	0.204	0.1	11.001	4.907	10.877	1.65	-1.884
1	17.8	2.551	1.302	1.953	0.0	7.364	1.129	3.106	1.553	0.0	10.532	2.619	10.436	1.422	-1.804
1	17.72	2.765	0.746	-2.78	0.0	7.748	1.592	2.896	-1.05	0.0	10.041	6.504	9.972	1.173	-2.15
1	17.7	2.831	0.131	-3.075	0.0	8.117	2.01	2.675	-1.105	0.0	9.618	51.404	9.583	0.821	-2.544
1	17.71	2.817	0.2	0.345	0.0	8.472	2.38	2.421	-1.27	0.0	9.248	32.392	9.238	0.437	-2.221
1	17.77	2.806	0.247	0.235	0.2	8.791	2.705	2.224	-0.985	0.0	8.98	25.434	8.979	0.101	-1.977
1	17.81	2.785	0.296	0.245	0.4	9.102	3.008	2.06	-0.82	0.0	8.711	20.541	8.708	0.223	-1.764
1	17.81	2.694	0.458	0.81	0.6	9.391	3.27	1.867	-0.965	0.0	8.439	11.876	8.419	0.576	-1.409
1	17.8	2.602	0.378	-0.4	0.8	9.66	3.505	1.647	-1.1	0.0	8.19	15.115	8.14	0.903	-1.269
1	17.81	2.542	0.235	-0.715	1.0	9.887	3.703	1.443	-1.02	0.0	8.008	26.807	7.923	1.161	-1.208
1	17.81	2.508	0.108	-0.635	1.2	10.1	3.876	1.262	-0.905	0.0	7.83	63.903	7.71	1.368	-1.154
1	17.81	2.499	0.014	-0.468	1.4	10.28	4.024	1.122	-0.7	0.0	7.683	517.458	7.53	1.525	-1.108
1	17.81	2.505	0.022	0.041	1.6	10.44	4.168	1.11	-0.06	0.0	7.555	327.498	7.37	1.663	-1.088
1	17.81	2.508	0.006	-0.082	1.8	10.61	4.315	1.151	0.205	0.0	7.423	1207.531	7.2	1.807	-1.145
1	17.81	2.508	0.012	0.028	2.0	10.79	4.465	1.239	0.44	0.0	7.288	636.426	7.02	1.957	-1.227
1	17.81	2.509	0.049	0.187	2.2	10.99	4.63	1.298	0.295	0.0	7.142	148.154	6.82	2.121	-1.249
1	17.82	2.525	0.094	0.224	2.4	11.2	4.791	1.419	0.605	0.0	6.997	75.502	6.62	2.266	-1.325
1	17.81	2.547	0.122	0.14	2.6	11.44	4.98	1.622	1.015	0.0	6.819	57.662	6.37	2.433	-1.5
1	17.81	2.574	0.151	0.145	2.8	11.71	5.186	1.827	1.025	0.0	6.636	46.283	6.1	2.612	-1.676
1	17.83	2.605	0.12	-0.155	3.0	12.03	5.417	1.991	0.82	0.0	6.446	59.129	5.8	2.812	-1.871
1	17.83	2.62	0.029	-0.456	3.2	12.36	5.651	2.233	1.21	0.0	6.254	253.374	5.47	3.031	-2.204
1	17.82	2.616	0.049	0.101	3.4	12.78	5.901	2.51	1.385	0.0	6.016	148.553	5.04	3.285	-2.461
1	17.83	2.6	0.046	-0.015	3.6	13.23	6.145	2.703	0.965	0.0	5.807	159.126	4.6	3.545	-2.657
1	17.82	2.598	0.087	0.204	3.8	13.74	6.396	2.909	1.03	0.0	5.574	84.048	4.08	3.798	-2.822
1	17.81	2.63	0.312	1.125	4.0	14.28	6.656	3.098	0.945	0.0	5.354	22.744	3.53	4.026	-2.786
1	17.78	2.718	0.654	1.71	4.2	14.87	6.901	3.373	1.375	0.0	5.096	10.503	2.91	4.183	-2.719
1	17.76	2.887	0.879	1.125	4.4	15.54	7.151	3.631	1.29	0.0	4.807	7.69	2.22	4.264	-2.752
1	17.75	3.068	0.913	0.17	4.6	16.24	7.377	3.823	0.96	0.0	4.566	7.394	1.51	4.309	-2.91
1	17.7	3.248	1.053	0.7	4.8	17.0	7.586	4.101	1.39	0.0	4.394	6.412	0.7	4.338	-3.048
1	17.65	3.477	1.186	0.665	5.0	17.83	7.776	4.325	1.12	0.0	4.303	5.308	0.18	4.299	-3.139
1	17.61	3.713	1.197	0.054	5.2	18.7	7.923	4.412	0.433	0.0	4.349	4.868	1.09	4.21	-3.215
2	16.8	7.571	0.675	0.287	0.0	9.132	2.264	1.973	0.34	0.0	9.325	0.389	7.668	5.307	-1.298
2	16.68	7.345	0.964	1.446	0.0	9.441	2.606	2.192	1.096	0.0	8.652	0.694	7.239	4.739	-1.228
2	16.66	7.211	1.003	0.195	0.0	9.751	2.885	1.998	-0.97	0.0	8.152	0.847	6.909	4.326	-0.995
2	16.57	6.958	1.369	1.83	0.0	9.99	3.188	1.879	-0.595	0.0	7.583	1.509	6.58	3.77	-0.51
2	16.53	6.681	1.389	0.1	0.0	10.18	3.5	2.103	1.12	0.0	7.102	0.853	6.35	3.181	-0.714
2	16.45	6.415	1.416	0.135	0.0	10.2	4.003	1.977	-0.63	0.2	6.699	0.908	6.25	2.412	-0.561
2	16.34	6.148	1.443	0.135	0.0	10.46	4.243	1.96	-0.085	0.4	6.181	0.667	5.88	1.905	-0.517
2	16.25	5.877	1.334	-0.545	0.0	10.91	4.32	1.791	-0.845	0.6	5.562	0.31	5.34	1.557	-0.457
2	16.16	5.644	1.33	-0.02	0.0	10.87	4.828	1.633	-0.79	0.8	5.353	0.479	5.29	0.816	-0.303
2	16.13	5.357	1.455	0.625	0.0	10.95	4.972	1.234	-1.995	1.0	5.194	1.712	5.18	0.385	0.221
2	16.08	5.068	1.456	0.005	0.0	11.18	5.208	1.378	0.72	1.2	4.902	0.836	4.9	0.14	0.078
2	16.02	4.785	1.445	-0.055	0.0	11.32	5.383	1.188	-0.95	1.4	4.738	1.172	4.7	0.598	0.257
2	15.93	4.508	1.351	-0.47	0.0	11.45	5.601	1.196	0.04	1.6	4.611	0.575	4.48	1.093	0.155
2	15.9	4.259	1.293	-0.29	0.0	11.66	5.719	1.129	-0.335	1.8	4.484	0.29	4.24	1.46	0.164
2	15.91	3.992	1.407	0.57	0.0	11.86	5.803	1.305	0.88	2.0	4.436	0.331	4.05	1.811	0.102
